X,Y,FID,Brf_Status,FID_,Field1,Stop_ID,Stop_Name,Longitude,Latitude,Municip,PATI_Prgrm,Brf_Stat_1,Routes,Bus_Ctgry,Trash17,BikeRks17,Trees17,Hydrants17,UtPoles17,LtPoles17,NewsBxs17,MailBxs17,Planters17,BlkdPath17,SeatNum17,SeatType17,SeatCond17,Stop_ID_1,Program,PATI_Prior
-7916776.46559309,5205460.83018051,1619,Other,1272,471,642,Washington St @ Tollgate Way,-71.117613,42.296255,Boston, , ,"30, 36, 39, 4050, 34E, 34, 37, 40, 51, 35, 50",Key Bus,0,0,2,0,0,0,0,0,0,No,0, , ,642,Unprogrammed,Medium
-7919045.15681545,5229345.73996919,6036,Other,4760,4344,6952,Main St @ Vine St,-71.137993,42.454761,Winchester, , ,134,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,6952,Unprogrammed,Medium
-7934428.95384563,5235323.46192135,1035,Other,4851,4845,7881,Springs Rd opp Hillside Ave,-71.276188,42.494368,Bedford, , ,627,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,7881,Unprogrammed,Medium
-7916180.46103938,5217613.79700667,3871,Other,1690,1689,2568,Kirkland St @ Sumner Rd,-71.112259,42.376955,Cambridge, , ,86,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,2568,Unprogrammed,Medium
-7928512.10027099,5233778.22187903,3661,Other,6271,6454,49849,Opp 32 Second Ave,-71.223036,42.484132,Burlington, , ,350,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,49849,Unprogrammed,Medium
-7911618.69962616,5211296.22334846,2651,Other,5965,5564,10005,Albany St opp E Concord St,-71.07128,42.335017,Boston, , ,"8, 10, 47",Local Bus,0,0,2,0,0,0,0,0,0,No,0, , ,10005,Unprogrammed,Medium
-7909701.66667521,5202841.77741314,2319,Other,3047,2246,3368,Granite Ave @ Hilltop St,-71.054059,42.27885,Boston, , ,215,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3368,Unprogrammed,Medium
-7918475.42366157,5214388.95466823,1868,Other,1566,765,1193,Cambridge St @ Franklin St,-71.132875,42.355551,Boston, , ,"64, 66, 501",Key Bus,0,0,0,0,0,0,0,0,0, ,0, , ,1193,Unprogrammed,Medium
-7904655.55415755,5182949.45752256,1437,In progress,2631,2630,3971,261 S Franklin St,-71.008729,42.146498,Holbrook,PATI Future,In progress,230,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3971,PATI Phase 2,High
-7911148.37477756,5225197.19966479,4421,Other,5877,5476,9214,Main St @ Salem St,-71.067055,42.427259,Malden, , ,"131, 137",Local Bus,0,0,1,0,0,0,0,0,0,No,0, , ,9214,Unprogrammed,Medium
-7910885.66077929,5213019.13594515,2900,Other,7015,6399,49003,Washington St @ Herald St,-71.064695,42.346457,Boston, , ,"15, 749, 751",Key Bus,1,1,0,0,0,1,0,0,0,No,0, , ,49003,Unprogrammed,Medium
-7925122.19913735,5212116.67619649,4270,Other,5120,5113,8509,Centre St @ Alderwood Rd,-71.192584,42.340465,Newton, , ,52,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,8509,Unprogrammed,Medium
-7919345.05152365,5233487.19675612,6131,Other,2075,3273,4982,Bow St @ Montvale Ave,-71.140687,42.482204,Woburn, , ,354,Commuter Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4982,Unprogrammed,Medium
-7905779.10177813,5230532.77296459,379,In progress,4268,4665,7555,Vine St @ Talbot St,-71.018822,42.462628,Saugus,PATI Future,In progress,430,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,7555,PATI Phase 2,High
-7897653.55818665,5191090.00153874,6875,Other,5378,5767,13838,Middle St opp Winter St,-70.945829,42.200694,Weymouth, , ,226,Local Bus,0,0,0,0,0,0,0,0,0,No,0, , ,13838,Unprogrammed,Medium
-7898521.96153434,5232005.79449289,5045,Other,4058,4457,7248,Western Ave @ Nichols Ave,-70.95363,42.472389,Lynn, , ,"424, 450",Local Bus,0,0,0,0,1,0,0,0,0,No,0, , ,7248,Unprogrammed,Medium
-7925504.58158823,5225009.13904239,200,Compliant,5064,5057,8432,Massachusetts Ave opp Charles St,-71.196019,42.426012,Lexington,PATI Future,In progress,627,Local Bus,0,0,1,0,0,0,0,0,0,No,0, , ,8432,PATI Phase 2,Compliant
-7898984.60533807,5235208.87360109,5088,Other,4073,4472,7266,Broadway @ Broadway Circle,-70.957786,42.493609,Lynn, , ,435,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,7266,Unprogrammed,Medium
-7891896.55940079,5239108.07353379,5811,Other,3540,3937,6103,New Derby St opp Klop Alley,-70.894113,42.519431,Salem, , ,"451, 455",Local Bus,0,0,1,0,0,0,0,0,0,No,0, , ,6103,Unprogrammed,Low
-7925327.69491735,5235671.6136233,3640,Other,4972,4966,8239,99 Cambridge St,-71.19443,42.496674,Burlington, , ,"350, 354",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,8239,Unprogrammed,Medium
-7917525.64576613,5199378.30535297,2198,Other,1849,1848,2783,River St @ Hyde Park Ave,-71.124343,42.255826,Boston, , ,"33, 50, 4050",Local Bus,1,0,0,1,1,1,0,0,0,No,0, , ,2783,Unprogrammed,Medium
-7924382.92639899,5214627.42038524,4126,Other,1380,579,903,Washington St @ Bacon St,-71.185943,42.357134,Newton, , ,"52, 57, 501, 504, 553, 554, 556, 558",Key Bus,0,1,4,0,0,1,6,0,4,No,0,Wood Bench,Good,903,Unprogrammed,Medium
-7890869.52577873,5242523.42405008,1177,Other,4803,4387,7136,Cabot St @ Rantoul St,-70.884887,42.54204,Beverly, , ,451,Commuter Bus,0,0,0,0,0,0,0,0,0, ,0, , ,7136,Unprogrammed,Low
-7922201.84361588,5217659.60720495,1088,Other,561,1360,2124,Belmont St @ Payson Rd,-71.16635,42.377259,Belmont, , ,73,Key Bus,0,0,0,0,1,0,0,0,0,No,0, , ,2124,Unprogrammed,Medium
-7911153.49547414,5213816.08905722,1895,Other,1596,795,1241,Charles St S @ Park Plaza,-71.067101,42.351748,Boston, , ,43,Local Bus,0,0,1,0,0,0,2,2,0,No,0, , ,1241,Unprogrammed,Medium
-7898573.72509755,5230231.73802557,5358,Other,6054,6853,94320,Neptune Blvd @ Blossom St,-70.954095,42.460633,Lynn, , ,"429, 435, 436",Local Bus,0,0,1,0,0,0,0,0,0,No,0, , ,94320,Unprogrammed,Medium
-7902784.38483681,5229557.27350827,6424,Other,4216,4613,7464,Winter St @ Chestnut St,-70.99192,42.456163,Saugus, , ,428,Commuter Bus,0,0,0,0,1,0,0,0,0,No,0, , ,7464,Unprogrammed,Medium
-7919325.45929327,5213908.72734686,1727,Other,1397,596,924,Cambridge St @ Gordon St,-71.140511,42.352363,Boston, , ,"51, 57, 66, 501",Key Bus,1,0,2,0,0,1,0,0,0,No,0, , ,924,Unprogrammed,Low
-7917815.74435914,5198298.78620052,2819,Other,6659,6043,22819,Hyde Park Ave @ Glenwood Ave,-71.126949,42.248648,Boston, , ,32,Key Bus,1,0,0,0,0,1,0,0,0,No,0, , ,22819,Unprogrammed,Medium
-7934604.17072414,5234106.84349651,1057,Other,5080,5073,8463,South Rd @ Railroad Ave,-71.277762,42.486309,Bedford, , ,627,Local Bus,0,0,0,1,0,0,0,0,0,No,0, , ,8463,Unprogrammed,Medium
-7920408.04134124,5214189.50974904,1776,Other,1455,654,1038,Market St @ Gardena St,-71.150236,42.354227,Boston, , ,86,Local Bus,0,0,0,0,0,1,0,0,0,No,0, , ,1038,Unprogrammed,Medium
-7916147.73310908,5210822.32674815,2573,Other,4600,4184,6575,S Huntington Ave @ Huntington Ave,-71.111965,42.33187,Boston, , ,"35, 39",Key Bus,0,0,0,1,1,1,0,0,0,No,0, , ,6575,Unprogrammed,Medium
-7908450.4355987,5224570.29520324,3317,Other,3205,3603,5523,Broadway @ Estes St,-71.042819,42.423102,Everett, , ,109,Local Bus,0,0,0,1,0,0,0,0,0,No,0, , ,5523,Unprogrammed,Medium
-7898412.86843336,5232934.00204449,5109,Other,4088,4486,7298,Chestnut St opp Pond St,-70.95265,42.478539,Lynn, , ,"435, 436",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,7298,Unprogrammed,Medium
-7918262.80343416,5225833.04419897,4656,Other,5815,5414,9145,Winthrop St @ Playstead Rd,-71.130965,42.431475,Medford, , ,134,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,9145,Unprogrammed,Medium
-7921399.34140675,5238999.63159261,6145,Other,5654,5253,8853,1076 Main St,-71.159141,42.518713,Woburn, , ,134,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,8853,Unprogrammed,Medium
-7910209.06091425,5207095.67855217,2318,Other,2885,2084,3176,Dorchester Ave @ Hecla St,-71.058617,42.307117,Boston, , ,18,Local Bus,0,0,1,0,0,1,0,0,0,No,0, , ,3176,Unprogrammed,Medium
-7923462.20289064,5209336.94179338,4307,Other,6627,6011,19661,Mall at Chestnut Hill @ Bloomingdales,-71.177672,42.322005,Newton, , ,60,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,19661,Unprogrammed,Medium
-7921759.90523743,5214371.02855576,1872,Other,1573,772,1206,Brooks St @ Gerrish St,-71.16238,42.355432,Boston, , ,64,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,1206,Unprogrammed,Medium
-7912401.38696593,5201757.80210825,765,Other,1218,417,587,168 River St opp Standard St,-71.078311,42.271645,Boston, , ,"15, 24",Key Bus,0,0,0,0,0,0,0,0,0, ,0, , ,587,Unprogrammed,Medium
-7919926.91850203,5210548.8719427,3617,Other,6048,6847,91916,Chestnut Hill Ave opp Ackers Ave,-71.145914,42.330054,Brookline, , ,51,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,91916,Unprogrammed,Medium
-7912900.87752112,5225647.23321407,1444,In progress,2125,3323,5081,Savin St @ Fellsway E,-71.082798,42.430243,Malden,PATI Future,In progress,99,Local Bus,0,0,0,1,0,0,0,0,0,No,0, , ,5081,Unprogrammed,High
-7917225.97369692,5222822.20987683,4547,Other,773,1572,2410,Boston Ave @ Winthrop St,-71.121651,42.411509,Medford, , ,"80, 94, 96",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,2410,Unprogrammed,Medium
-7910113.99406911,5207524.68106335,2759,Other,5345,5734,13121,Dewar St @ Dorchester Ave,-71.057763,42.309967,Boston, , ,18,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,13121,Unprogrammed,Medium
-7916821.77262584,5222416.18403091,1282,Other,771,1570,2408,Boston Ave @ Tufts Garage,-71.11802,42.408816,Medford, , ,"80, 94, 96",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,2408,Unprogrammed,Critical
-7907369.74598208,5210772.18273729,548,Other,981,180,277,E 8th St @ M St,-71.033111,42.331537,Boston, , ,11,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,277,Unprogrammed,Medium
-7896572.53461156,5224959.52303032,4077,Other,4613,4197,6615,Castle Rd opp Wendell Rd,-70.936118,42.425683,Nahant, , ,439,Commuter Bus,0,0,0,0,0,0,0,0,0, ,0, , ,6615,Unprogrammed,Medium
-7891725.79530192,5232579.6122013,1316,Compliant,3938,3137,4777,Salem St @ Humphrey St,-70.892579,42.476191,Swampscott,PATI Complete,Compliant,441,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4777,PATI Phase 1,Compliant
-7917679.48930241,5202383.19785773,2211,Other,1862,1861,2796,Poplar St @ Metropolitan Ave,-71.125725,42.275802,Boston, , ,"50, 4050",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,2796,Unprogrammed,Medium
-7920176.60811988,5202842.52969442,2389,Other,2189,3387,5263,Woodard Rd @ Wren St,-71.148157,42.278855,Boston, , ,38,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,5263,Unprogrammed,Medium
-7918775.76364774,5202930.09564246,1609,Other,1262,461,632,Washington St @ Cornell St,-71.135573,42.279437,Boston, , ,"40, 34E, 34",Local Bus,1,0,0,0,0,1,0,0,0,No,0, , ,632,Unprogrammed,Medium
-7911199.02514587,5198127.50015242,4039,Other,3701,2900,4343,Pleasant St @ Reedsdale Rd,-71.06751,42.247509,Milton, , ,245,Local Bus,0,0,0,0,0,0,0,0,0,No,0, , ,4343,Unprogrammed,Medium
-7932899.7580006,5227921.40667199,3510,Other,5183,5176,8611,Marrett Rd opp Forbes Rd,-71.262451,42.44532,Lexington, , ,627,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,8611,Unprogrammed,Medium
-7914429.62808819,5222990.62600924,4664,Other,5824,5423,9155,Riverside Ave @ Foster Ct,-71.096531,42.412626,Medford, , ,134,Local Bus,0,0,0,0,0,0,0,0,0,No,0, , ,9155,Unprogrammed,Medium
-7896985.19596394,5234118.76888737,3572,Other,3818,3017,4539,Western Ave @ Victory Rd,-70.939825,42.486388,Lynn, , ,"450, 456",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4539,Unprogrammed,Medium
-7902027.96889687,5198302.54580606,5836,Other,3137,2335,3524,Washington St @ Arnold St,-70.985125,42.248673,Quincy, , ,"220, 222",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3524,Unprogrammed,Medium
-7920654.39137436,5212978.61980332,2178,Other,479,1278,1994,Winship St @ Union St,-71.152449,42.346188,Boston, , ,"65, 66, 501",Key Bus,0,0,0,0,0,0,0,0,0, ,0, , ,1994,Unprogrammed,Medium
-7891622.49081446,5237644.51446983,5822,Other,3546,3943,6110,Lafayette St @ Laurel St,-70.891651,42.50974,Salem, , ,455,Local Bus,0,0,1,0,0,0,0,0,0,No,0, , ,6110,Unprogrammed,Medium
-7920582.03370535,5200906.50574569,1601,Other,1254,453,624,Washington St @ Woodley Ave,-71.151799,42.265986,Boston, , ,"34E, 34",Local Bus,0,0,2,0,0,0,0,0,0,No,0, , ,624,Unprogrammed,Medium
-7895314.73568509,5192348.44599065,6007,Other,5388,5777,13849,Pleasant St opp Lambert Ave,-70.924819,42.209068,Weymouth, , ,222,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,13849,Unprogrammed,Medium
-7905368.3328571,5196690.11251257,5959,Other,2739,2738,4102,Centre St @ Albertina St,-71.015132,42.23795,Quincy, , ,238,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4102,Unprogrammed,Medium
-7906145.45422233,5225137.32751302,5584,Other,4452,4036,6271,Malden St @ Lucia Ave,-71.022113,42.426862,Revere, , ,"119, 411",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,6271,Unprogrammed,Medium
-7924382.92639899,5214627.42038524,4123,Other,1382,581,903,Washington St @ Bacon St,-71.185943,42.357134,Newton, , ,"52, 57, 501, 504, 553, 554, 556, 558",Key Bus,0,1,4,0,0,1,6,0,4,No,0,Wood Bench,Excellent,903,Unprogrammed,Medium
-7909365.704452,5215382.17459777,519,Other,949,148,225,Atlantic Ave @ Atlantic Ave,-71.051041,42.362144,Boston, , ,4,Commuter Bus,0,0,0,0,0,0,0,3,0,No,0, , ,225,Unprogrammed,Medium
-7912064.75682577,5204704.45829625,612,Other,1050,249,373,Talbot Ave @ Spencer St,-71.075287,42.291229,Boston, , ,"22, 45",Key Bus,1,0,0,0,0,0,0,0,0,No,0, , ,373,Unprogrammed,Medium
-7907179.27833333,5222775.77157823,3932,Other,3259,3657,5589,Washington Ave @ Prospect Ave,-71.0314,42.411201,Chelsea, , ,111,Key Bus,1,0,0,0,0,0,0,0,0,No,0, , ,5589,Unprogrammed,Medium
-7908060.03814448,5218130.68151724,2403,Other,3361,3759,5732,Meridian St @ White St,-71.039312,42.380385,Boston, , ,"114, 116, 117, 116117",Key Bus,1,0,0,0,0,0,0,0,0,No,1, , ,5732,Unprogrammed,Low
-7918061.53779481,5211807.49206173,3128,Other,25,824,1279,Washington St @ Gardner Rd,-71.129157,42.338412,Brookline, , ,65,Local Bus,0,0,0,1,0,0,0,0,0,No,0, , ,1279,Unprogrammed,Medium
-7896692.64834213,5193954.27939898,6783,Other,2455,2454,3693,Middle St @ Maple St,-70.937197,42.219752,Weymouth, , ,222,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3693,Unprogrammed,Medium
-7909358.3573656,5211866.3763282,492,Other,918,117,154,W Broadway @ D St,-71.050975,42.338803,Boston, , ,9,Local Bus,0,0,0,1,0,0,0,0,0,No,0, , ,154,Unprogrammed,Medium
-7897581.64579561,5233338.21589255,3539,Other,3773,2972,4479,Western Ave @ Chatham St,-70.945183,42.481217,Lynn, , ,"424, 450",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4479,Unprogrammed,Medium
-7889843.27139311,5234843.67978773,4503,Other,3949,3148,4791,Humphrey St @ Sheldon Rd,-70.875668,42.49119,Marblehead, , ,"441, 442",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4791,Unprogrammed,Medium
-7897302.56783218,5238934.98991404,324,In progress,2049,3247,4924,Washington St @ Granite St,-70.942676,42.518285,Peabody,PATI Future,In progress,435,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4924,PATI Phase 2,High
-7917121.33337557,5219566.65348728,3820,Other,681,1480,2300,Massachusetts Ave opp Beech St,-71.120711,42.389913,Cambridge, , ,"77, 83, 96",Key Bus,2,0,2,0,2,1,0,0,0,No,0, , ,2300,Unprogrammed,Low
-7917399.40946357,5211252.85336973,3134,Other,31,830,1287,Washington St @ School St,-71.123209,42.334729,Brookline, , ,65,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,1287,Unprogrammed,Low
-7908056.36460129,5199697.76310931,4809,Other,3039,2238,3359,Adams St @ Church St,-71.039279,42.25795,Milton, , ,"215, 217, 245",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3359,Unprogrammed,Medium
-7904586.31343428,5182202.38377923,3414,Other,2634,2633,3975,S Franklin St @ Dresser Ave,-71.008107,42.141522,Holbrook, , ,230,Local Bus,0,0,0,1,0,0,0,0,0,No,0, , ,3975,Unprogrammed,Medium
-7920217.79633147,5217918.64996585,3880,Other,5291,5680,12144,Huron Ave opp Park Ave,-71.148527,42.378978,Cambridge, , ,75,Local Bus,0,0,1,0,0,0,0,0,0,No,0, , ,12144,Unprogrammed,Medium
-7909351.90083514,5222884.02744631,3309,Other,2397,3595,5514,Broadway @ Lexington St,-71.050917,42.411919,Everett, , ,"104, 109",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,5514,Unprogrammed,Low
-7893808.80561364,5233602.36797053,7007,Other,3589,3986,6155,Essex St @ Ryan Pl,-70.911291,42.482967,Swampscott, , ,455,Local Bus,0,0,1,0,0,0,0,0,0,No,0, , ,6155,Unprogrammed,Medium
-7895992.78270352,5239227.69338779,325,In progress,2051,3249,4926,Washington St @ Bresnahan St,-70.93091,42.520223,Peabody,PATI Future,In progress,435,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4926,PATI Phase 2,High
-7900928.68892528,5195867.83644076,2996,Other,2505,2504,3798,Quincy Ave @ Dewey Rd,-70.97525,42.232481,Braintree, , ,225,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3798,Unprogrammed,Medium
-7910763.76593687,5204218.55205456,587,Other,1023,222,337,Dorchester Ave @ Msgr Lydon Way,-71.0636,42.288,Boston, , ,"15, 18, 215",Key Bus,0,0,0,0,0,0,0,0,0, ,0, , ,337,Unprogrammed,Medium
-7906842.75951266,5199184.74084559,5975,Other,3731,2930,4382,Adams St @ Alrick Rd,-71.028377,42.254539,Quincy, , ,245,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4382,Unprogrammed,Medium
-7917106.75052227,5199439.9700894,2474,Other,4489,4073,6357,River St @ Way St,-71.12058,42.256236,Boston, , ,"24, 33",Local Bus,1,0,0,0,0,0,0,0,0,No,0, , ,6357,Unprogrammed,Medium
-7922689.97958301,5217813.31409588,1079,Other,549,1348,2108,Trapelo Rd @ Belmont St - Benton Square,-71.170735,42.378279,Belmont, , ,73,Key Bus,1,1,2,0,0,0,0,0,1,No,0,Metal Bench,Excellent,2108,Unprogrammed,Medium
-7929072.14862917,5213410.60008916,4160,Other,4332,4729,7651,Washington St @ Cherry St,-71.228067,42.349056,Newton, , ,"553, 554",Local Bus,2,0,0,0,0,0,0,0,0,No,0,Wood Bench,Worn,7651,Unprogrammed,Medium
-7905373.2309147,5224177.01191514,5554,Other,4442,4026,6254,Malden St @ Steeple St,-71.015176,42.420494,Revere, , ,411,Local Bus,0,0,0,0,1,0,0,0,0,No,0, , ,6254,Unprogrammed,Medium
-7911416.65475038,5237911.35431339,812,In progress,5915,5514,9279,Pleasant St @ Wave Ave,-71.069465,42.511507,Wakefield,PATI Future,In progress,137,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,9279,PATI Phase 2,High
-7921347.46652404,5200037.08595661,1684,Other,1339,538,832,Stimson St @ Washington St,-71.158675,42.260206,Boston, , ,35,Local Bus,0,0,1,0,0,0,0,0,0,Yes,0, , ,832,Unprogrammed,Medium
-7905510.04256888,5201199.53923241,5076,Other,2802,2001,3051,Hancock St @ Beach St,-71.016405,42.267934,Quincy, , ,210,Local Bus,0,0,1,0,0,1,0,0,0,No,0, , ,3051,Unprogrammed,Medium
-7911640.85220483,5203492.22208847,697,Other,1140,339,491,Washington St @ Stockton St,-71.071479,42.283173,Boston, , ,26,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,491,Unprogrammed,Medium
-7916880.10403902,5215155.59136329,1353,Compliant,1509,708,1116,Cambridge St @ Mass Pike Exit,-71.118544,42.36064,Boston,PATI Complete,Compliant,64,Local Bus,0,0,0,0,0,0,0,0,0,Yes,0, , ,1116,PATI Phase 2,Compliant
-7911840.7820103,5201525.07575591,4843,Other,2741,2740,4134,Central Ave @ Central Ave Station,-71.073275,42.270098,Milton, , ,240,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4134,Unprogrammed,Low
-7926259.43905529,5189119.71532888,4379,Other,6342,6525,56618,Washington St @ East Hoyle St,-71.2028,42.187581,Norwood, , ,34E,Local Bus,1,0,0,0,1,0,0,0,0,No,0, , ,56618,Unprogrammed,Medium
-7908052.46841911,5217624.64677043,2405,Compliant,3364,3762,5734,Meridian St @ Lexington St,-71.039244,42.377027,Boston, ,Compliant,"114, 116, 117, 116117",Key Bus,1,0,0,0,0,0,0,0,0,No,0, , ,5734,Unprogrammed,Compliant
-7929946.0066319,5183126.02532982,89,Compliant,6050,6849,92618,High Plain St @ Peach St,-71.235917,42.147674,Walpole,PATI Future,In progress,34E,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,92618,PATI Phase 2,Compliant
-7934714.15438104,5234359.84615724,1039,Other,4855,4849,7885,South Rd opp Hartford St,-71.27875,42.487985,Bedford, , ,627,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,7885,Unprogrammed,Medium
-7909920.52079411,5204503.2608971,2311,Other,2823,2022,3083,Adams St opp Msgr. Lydon Way,-71.056025,42.289892,Boston, , ,201,Local Bus,0,0,1,1,0,0,0,0,0,No,0, , ,3083,Unprogrammed,Medium
-7891562.48960892,5237201.91221142,5829,Other,3548,3945,6112,Lafayette St @ Forest Ave,-70.891112,42.506809,Salem, , ,455,Local Bus,0,0,1,0,0,0,0,0,0,No,0, , ,6112,Unprogrammed,Medium
-7897548.36126786,5196035.32299032,6773,Other,2431,2430,3667,North St opp Colasanti Rd,-70.944884,42.233595,Weymouth, , ,222,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3667,Unprogrammed,Medium
-7922235.23946312,5213637.5934453,2645,Other,5956,5555,9780,Washington St @ Oak Sq,-71.16665,42.350563,Boston, , ,"57, 501",Key Bus,1,0,2,0,0,1,0,0,0,No,0, , ,9780,Unprogrammed,Medium
-7923764.10134967,5223388.08188028,938,Other,695,1494,2323,Park Circle @ Park Ave,-71.180384,42.415262,Arlington, , ,78,Local Bus,0,0,0,0,0,0,2,0,0,No,0,Wood Bench,Good,2323,Unprogrammed,Medium
-7911213.05140171,5221513.58151897,1422,In progress,3234,3632,5561,Santilli Circle,-71.067636,42.402829,Everett,PATI Future,In progress,"97, 99, 106, 110, 112",Local Bus,0,0,0,0,0,1,0,0,0,No,0, , ,5561,Unprogrammed,High
-7903908.37773535,5223582.89563866,5661,Other,6842,6226,35704,Revere St @ Stowers St,-71.002017,42.416554,Revere, , ,"116, 424, 455",Key Bus,0,0,0,0,0,0,0,0,0, ,0, , ,35704,Unprogrammed,Low
-7909111.11677656,5209061.42209496,1386,Compliant,6312,6495,51111,Mt Vernon St @ Bayside Expo Center,-71.048754,42.320175,Boston,PATI Future,In progress,"8, 16",Local Bus,0,0,3,0,0,0,0,0,0,Yes,0, , ,51111,PATI Phase 2,Compliant
-7925534.74917023,5225005.51962845,199,Compliant,4871,4865,7916,Massachusetts Ave @ Charles St,-71.19629,42.425988,Lexington,PATI Future,In progress,627,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,7916,PATI Phase 2,Compliant
-7906330.46721603,5219231.15185976,3979,Other,3318,3716,5659,245 Central Ave,-71.023775,42.387687,Chelsea, , ,112,Local Bus,0,0,1,0,1,0,0,0,1,No,0, , ,5659,Unprogrammed,Medium
-7926699.70764139,5213274.58743404,4223,Other,4940,4934,8192,Walnut St @ Otis St,-71.206755,42.348153,Newton, , ,59,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,8192,Unprogrammed,Medium
-7918820.18012456,5197731.10286205,2967,Other,6028,6827,89413,Neponset Valley Pkwy @ River St,-71.135972,42.244873,Boston, , ,"33, 3233",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,89413,Unprogrammed,Low
-7894032.55779013,5232555.16160367,74,In progress,3930,3129,4764,Paradise Rd opp Franklin Ave,-70.913301,42.476029,Swampscott,PATI Future,In progress,441,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4764,Unprogrammed,High
